,year,month,day,hour,minute,SP,spot_price
664,2019,1,15,20,0,41.0,63.26
665,2019,1,15,20,30,42.0,50.14
666,2019,1,15,21,0,43.0,51.7
667,2019,1,15,21,30,44.0,51.21
668,2019,1,15,22,0,45.0,51.35
669,2019,1,15,22,30,46.0,51.35
670,2019,1,15,23,0,47.0,48.96
671,2019,1,15,23,30,48.0,52.17
672,2019,1,16,0,0,1.0,35.61
673,2019,1,16,0,30,2.0,34.61
674,2019,1,16,1,0,3.0,39.9
675,2019,1,16,1,30,4.0,39.4
676,2019,1,16,2,0,5.0,47.66
677,2019,1,16,2,30,6.0,56.1
678,2019,1,16,3,0,7.0,62.58
679,2019,1,16,3,30,8.0,51.32
680,2019,1,16,4,0,9.0,52.88
681,2019,1,16,4,30,10.0,53.26
682,2019,1,16,5,0,11.0,52.71
683,2019,1,16,5,30,12.0,51.83
684,2019,1,16,6,0,13.0,66.96
685,2019,1,16,6,30,14.0,50.05
686,2019,1,16,7,0,15.0,46.67
687,2019,1,16,7,30,16.0,48.03
688,2019,1,16,8,0,17.0,51.02
689,2019,1,16,8,30,18.0,54.06
690,2019,1,16,9,0,19.0,54.29
691,2019,1,16,9,30,20.0,52.37
692,2019,1,16,10,0,21.0,64.84
693,2019,1,16,10,30,22.0,66.99
694,2019,1,16,11,0,23.0,60.28
695,2019,1,16,11,30,24.0,56.84
696,2019,1,16,12,0,25.0,56.78
697,2019,1,16,12,30,26.0,54.36
698,2019,1,16,13,0,27.0,61.6
699,2019,1,16,13,30,28.0,62.66
700,2019,1,16,14,0,29.0,66.09
701,2019,1,16,14,30,30.0,66.4
702,2019,1,16,15,0,31.0,57.62
703,2019,1,16,15,30,32.0,67.49
704,2019,1,16,16,0,33.0,63.07
705,2019,1,16,16,30,34.0,77.35
706,2019,1,16,17,0,35.0,86.89
707,2019,1,16,17,30,36.0,87.58
708,2019,1,16,18,0,37.0,82.05
709,2019,1,16,18,30,38.0,77.12
710,2019,1,16,19,0,39.0,81.3
711,2019,1,16,19,30,40.0,78.62
712,2019,1,16,20,0,41.0,69.79
713,2019,1,16,20,30,42.0,64.91
714,2019,1,16,21,0,43.0,65.37
715,2019,1,16,21,30,44.0,54.4
716,2019,1,16,22,0,45.0,50.33
717,2019,1,16,22,30,46.0,49.7
718,2019,1,16,23,0,47.0,56.62
719,2019,1,16,23,30,48.0,48.84
720,2019,1,17,0,0,1.0,44.77
721,2019,1,17,0,30,2.0,49.18
722,2019,1,17,1,0,3.0,46.21
723,2019,1,17,1,30,4.0,46.96
724,2019,1,17,2,0,5.0,49.19
725,2019,1,17,2,30,6.0,49.97
726,2019,1,17,3,0,7.0,55.45
727,2019,1,17,3,30,8.0,49.23
728,2019,1,17,4,0,9.0,44.51
729,2019,1,17,4,30,10.0,41.95
730,2019,1,17,5,0,11.0,48.82
731,2019,1,17,5,30,12.0,45.38
732,2019,1,17,6,0,13.0,70.55
733,2019,1,17,6,30,14.0,52.21
734,2019,1,17,7,0,15.0,54.87
735,2019,1,17,7,30,16.0,56.38
736,2019,1,17,8,0,17.0,57.12
737,2019,1,17,8,30,18.0,57.4
738,2019,1,17,9,0,19.0,57.84
739,2019,1,17,9,30,20.0,59.12
740,2019,1,17,10,0,21.0,59.32
741,2019,1,17,10,30,22.0,53.15
742,2019,1,17,11,0,23.0,50.8
743,2019,1,17,11,30,24.0,48.94
744,2019,1,17,12,0,25.0,49.06
745,2019,1,17,12,30,26.0,51.73
746,2019,1,17,13,0,27.0,50.46
747,2019,1,17,13,30,28.0,50.76
748,2019,1,17,14,0,29.0,50.98
749,2019,1,17,14,30,30.0,50.8
750,2019,1,17,15,0,31.0,51.61
751,2019,1,17,15,30,32.0,54.38
752,2019,1,17,16,0,33.0,49.72
753,2019,1,17,16,30,34.0,60.35
754,2019,1,17,17,0,35.0,61.74
755,2019,1,17,17,30,36.0,61.59
756,2019,1,17,18,0,37.0,60.34
757,2019,1,17,18,30,38.0,66.53
758,2019,1,17,19,0,39.0,72.26
759,2019,1,17,19,30,40.0,65.35
760,2019,1,17,20,0,41.0,62.37
761,2019,1,17,20,30,42.0,52.77
762,2019,1,17,21,0,43.0,53.28
763,2019,1,17,21,30,44.0,57.25
764,2019,1,17,22,0,45.0,56.12
765,2019,1,17,22,30,46.0,54.56
766,2019,1,17,23,0,47.0,49.39
767,2019,1,17,23,30,48.0,38.97
768,2019,1,18,0,0,1.0,49.43
769,2019,1,18,0,30,2.0,51.3
770,2019,1,18,1,0,3.0,53.02
771,2019,1,18,1,30,4.0,51.22
772,2019,1,18,2,0,5.0,42.45
773,2019,1,18,2,30,6.0,52.24
774,2019,1,18,3,0,7.0,51.2
775,2019,1,18,3,30,8.0,49.19
776,2019,1,18,4,0,9.0,50.48
777,2019,1,18,4,30,10.0,36.84
778,2019,1,18,5,0,11.0,51.84
779,2019,1,18,5,30,12.0,48.93
780,2019,1,18,6,0,13.0,62.89
781,2019,1,18,6,30,14.0,57.68
782,2019,1,18,7,0,15.0,52.15
783,2019,1,18,7,30,16.0,67.74
784,2019,1,18,8,0,17.0,61.01
785,2019,1,18,8,30,18.0,57.97
786,2019,1,18,9,0,19.0,54.64
787,2019,1,18,9,30,20.0,54.41
788,2019,1,18,10,0,21.0,61.02
789,2019,1,18,10,30,22.0,60.97
790,2019,1,18,11,0,23.0,60.96
791,2019,1,18,11,30,24.0,51.56
792,2019,1,18,12,0,25.0,52.79
793,2019,1,18,12,30,26.0,51.55
794,2019,1,18,13,0,27.0,58.34
795,2019,1,18,13,30,28.0,58.01
796,2019,1,18,14,0,29.0,59.58
797,2019,1,18,14,30,30.0,56.12
798,2019,1,18,15,0,31.0,54.81
799,2019,1,18,15,30,32.0,56.77
800,2019,1,18,16,0,33.0,55.13
801,2019,1,18,16,30,34.0,62.47
802,2019,1,18,17,0,35.0,53.88
803,2019,1,18,17,30,36.0,51.29
804,2019,1,18,18,0,37.0,54.71
805,2019,1,18,18,30,38.0,56.65
806,2019,1,18,19,0,39.0,55.42
807,2019,1,18,19,30,40.0,64.3
808,2019,1,18,20,0,41.0,64.14
809,2019,1,18,20,30,42.0,57.04
810,2019,1,18,21,0,43.0,55.31
811,2019,1,18,21,30,44.0,53.83
812,2019,1,18,22,0,45.0,60.61
813,2019,1,18,22,30,46.0,58.22
814,2019,1,18,23,0,47.0,59.14
815,2019,1,18,23,30,48.0,53.33
816,2019,1,19,0,0,1.0,60.95
817,2019,1,19,0,30,2.0,63.35
818,2019,1,19,1,0,3.0,69.85
819,2019,1,19,1,30,4.0,57.24
820,2019,1,19,2,0,5.0,58.16
821,2019,1,19,2,30,6.0,54.68
822,2019,1,19,3,0,7.0,60.49
823,2019,1,19,3,30,8.0,52.84
824,2019,1,19,4,0,9.0,56.75
825,2019,1,19,4,30,10.0,55.57
826,2019,1,19,5,0,11.0,62.47
827,2019,1,19,5,30,12.0,67.86
828,2019,1,19,6,0,13.0,70.2
829,2019,1,19,6,30,14.0,59.2
830,2019,1,19,7,0,15.0,64.39
831,2019,1,19,7,30,16.0,59.83
832,2019,1,19,8,0,17.0,59.06
833,2019,1,19,8,30,18.0,56.23
834,2019,1,19,9,0,19.0,54.6
835,2019,1,19,9,30,20.0,54.76
836,2019,1,19,10,0,21.0,53.24
837,2019,1,19,10,30,22.0,55.08
838,2019,1,19,11,0,23.0,57.26
839,2019,1,19,11,30,24.0,54.97
840,2019,1,19,12,0,25.0,65.34
841,2019,1,19,12,30,26.0,65.59
842,2019,1,19,13,0,27.0,67.26
843,2019,1,19,13,30,28.0,69.15
844,2019,1,19,14,0,29.0,68.15
845,2019,1,19,14,30,30.0,71.42
846,2019,1,19,15,0,31.0,74.37
847,2019,1,19,15,30,32.0,82.84
848,2019,1,19,16,0,33.0,78.19
849,2019,1,19,16,30,34.0,94.73
850,2019,1,19,17,0,35.0,105.89
851,2019,1,19,17,30,36.0,104.51
852,2019,1,19,18,0,37.0,101.69
853,2019,1,19,18,30,38.0,77.9
854,2019,1,19,19,0,39.0,80.44
855,2019,1,19,19,30,40.0,78.87
856,2019,1,19,20,0,41.0,72.89
857,2019,1,19,20,30,42.0,55.39
858,2019,1,19,21,0,43.0,56.35
859,2019,1,19,21,30,44.0,63.79
860,2019,1,19,22,0,45.0,56.84
861,2019,1,19,22,30,46.0,64.13
862,2019,1,19,23,0,47.0,56.34
863,2019,1,19,23,30,48.0,63.87
864,2019,1,20,0,0,1.0,55.16
865,2019,1,20,0,30,2.0,64.71
866,2019,1,20,1,0,3.0,61.86
867,2019,1,20,1,30,4.0,60.94
868,2019,1,20,2,0,5.0,63.14
869,2019,1,20,2,30,6.0,60.3
870,2019,1,20,3,0,7.0,63.73
871,2019,1,20,3,30,8.0,58.94
872,2019,1,20,4,0,9.0,60.68
873,2019,1,20,4,30,10.0,57.45
874,2019,1,20,5,0,11.0,51.43
875,2019,1,20,5,30,12.0,52.96
876,2019,1,20,6,0,13.0,60.61
877,2019,1,20,6,30,14.0,56.76
878,2019,1,20,7,0,15.0,56.48
879,2019,1,20,7,30,16.0,57.69
880,2019,1,20,8,0,17.0,59.49
881,2019,1,20,8,30,18.0,66.24
882,2019,1,20,9,0,19.0,58.32
883,2019,1,20,9,30,20.0,59.11
884,2019,1,20,10,0,21.0,57.49
885,2019,1,20,10,30,22.0,48.95
886,2019,1,20,11,0,23.0,48.11
887,2019,1,20,11,30,24.0,48.54
888,2019,1,20,12,0,25.0,48.98
889,2019,1,20,12,30,26.0,48.98
890,2019,1,20,13,0,27.0,50.7
891,2019,1,20,13,30,28.0,49.64
892,2019,1,20,14,0,29.0,49.41
893,2019,1,20,14,30,30.0,49.88
894,2019,1,20,15,0,31.0,49.82
895,2019,1,20,15,30,32.0,50.23
896,2019,1,20,16,0,33.0,53.44
897,2019,1,20,16,30,34.0,70.02
898,2019,1,20,17,0,35.0,74.94
899,2019,1,20,17,30,36.0,90.75
900,2019,1,20,18,0,37.0,89.2
901,2019,1,20,18,30,38.0,78.4
902,2019,1,20,19,0,39.0,66.48
903,2019,1,20,19,30,40.0,69.18
904,2019,1,20,20,0,41.0,71.0
905,2019,1,20,20,30,42.0,65.48
906,2019,1,20,21,0,43.0,64.03
907,2019,1,20,21,30,44.0,66.37
908,2019,1,20,22,0,45.0,59.0
909,2019,1,20,22,30,46.0,57.3
910,2019,1,20,23,0,47.0,63.31
911,2019,1,20,23,30,48.0,59.27
912,2019,1,21,0,0,1.0,49.79
913,2019,1,21,0,30,2.0,54.61
914,2019,1,21,1,0,3.0,56.82
915,2019,1,21,1,30,4.0,62.53
916,2019,1,21,2,0,5.0,57.84
917,2019,1,21,2,30,6.0,55.2
918,2019,1,21,3,0,7.0,48.72
919,2019,1,21,3,30,8.0,49.58
920,2019,1,21,4,0,9.0,49.74
921,2019,1,21,4,30,10.0,51.72
922,2019,1,21,5,0,11.0,69.87
923,2019,1,21,5,30,12.0,50.32
924,2019,1,21,6,0,13.0,64.74
925,2019,1,21,6,30,14.0,60.53
926,2019,1,21,7,0,15.0,79.82
927,2019,1,21,7,30,16.0,85.26
928,2019,1,21,8,0,17.0,75.48
929,2019,1,21,8,30,18.0,68.4
930,2019,1,21,9,0,19.0,66.69
931,2019,1,21,9,30,20.0,63.86
932,2019,1,21,10,0,21.0,70.26
933,2019,1,21,10,30,22.0,62.06
934,2019,1,21,11,0,23.0,76.12
935,2019,1,21,11,30,24.0,63.27
936,2019,1,21,12,0,25.0,62.67
937,2019,1,21,12,30,26.0,53.65
938,2019,1,21,13,0,27.0,49.55
939,2019,1,21,13,30,28.0,44.93
940,2019,1,21,14,0,29.0,51.2
941,2019,1,21,14,30,30.0,54.06
942,2019,1,21,15,0,31.0,53.8
943,2019,1,21,15,30,32.0,55.37
944,2019,1,21,16,0,33.0,56.5
945,2019,1,21,16,30,34.0,63.18
946,2019,1,21,17,0,35.0,62.9
947,2019,1,21,17,30,36.0,58.35
948,2019,1,21,18,0,37.0,56.66
949,2019,1,21,18,30,38.0,56.59
950,2019,1,21,19,0,39.0,55.35
951,2019,1,21,19,30,40.0,60.65
952,2019,1,21,20,0,41.0,60.8
953,2019,1,21,20,30,42.0,57.62
954,2019,1,21,21,0,43.0,59.08
955,2019,1,21,21,30,44.0,49.03
956,2019,1,21,22,0,45.0,51.84
957,2019,1,21,22,30,46.0,53.29
958,2019,1,21,23,0,47.0,50.46
959,2019,1,21,23,30,48.0,50.33
960,2019,1,22,0,0,1.0,53.63
961,2019,1,22,0,30,2.0,55.17
962,2019,1,22,1,0,3.0,51.64
963,2019,1,22,1,30,4.0,50.3
964,2019,1,22,2,0,5.0,50.05
965,2019,1,22,2,30,6.0,51.27
966,2019,1,22,3,0,7.0,53.95
967,2019,1,22,3,30,8.0,52.01
968,2019,1,22,4,0,9.0,56.01
969,2019,1,22,4,30,10.0,55.6
970,2019,1,22,5,0,11.0,53.63
971,2019,1,22,5,30,12.0,53.92
972,2019,1,22,6,0,13.0,63.08
973,2019,1,22,6,30,14.0,48.84
974,2019,1,22,7,0,15.0,54.14
975,2019,1,22,7,30,16.0,59.39
976,2019,1,22,8,0,17.0,56.51
977,2019,1,22,8,30,18.0,61.0
978,2019,1,22,9,0,19.0,67.0
979,2019,1,22,9,30,20.0,69.28
980,2019,1,22,10,0,21.0,59.31
981,2019,1,22,10,30,22.0,56.79
982,2019,1,22,11,0,23.0,70.85
983,2019,1,22,11,30,24.0,62.01
984,2019,1,22,12,0,25.0,77.96
985,2019,1,22,12,30,26.0,79.03
986,2019,1,22,13,0,27.0,84.0
987,2019,1,22,13,30,28.0,75.62
988,2019,1,22,14,0,29.0,75.85
989,2019,1,22,14,30,30.0,78.94
990,2019,1,22,15,0,31.0,79.68
991,2019,1,22,15,30,32.0,84.87
992,2019,1,22,16,0,33.0,71.73
993,2019,1,22,16,30,34.0,78.9
994,2019,1,22,17,0,35.0,69.16
995,2019,1,22,17,30,36.0,78.41
996,2019,1,22,18,0,37.0,82.11
997,2019,1,22,18,30,38.0,85.78
998,2019,1,22,19,0,39.0,79.61
999,2019,1,22,19,30,40.0,73.96
1000,2019,1,22,20,0,41.0,77.49
1001,2019,1,22,20,30,42.0,67.62
1002,2019,1,22,21,0,43.0,62.82
1003,2019,1,22,21,30,44.0,56.86
1004,2019,1,22,22,0,45.0,55.7
1005,2019,1,22,22,30,46.0,55.67
1006,2019,1,22,23,0,47.0,57.3
1007,2019,1,22,23,30,48.0,53.33
1008,2019,1,23,0,0,1.0,60.37
1009,2019,1,23,0,30,2.0,65.4
1010,2019,1,23,1,0,3.0,72.06
1011,2019,1,23,1,30,4.0,62.87
1012,2019,1,23,2,0,5.0,60.71
1013,2019,1,23,2,30,6.0,59.74
1014,2019,1,23,3,0,7.0,53.88
1015,2019,1,23,3,30,8.0,49.1
1016,2019,1,23,4,0,9.0,51.39
1017,2019,1,23,4,30,10.0,49.91
1018,2019,1,23,5,0,11.0,66.03
1019,2019,1,23,5,30,12.0,55.9
1020,2019,1,23,6,0,13.0,81.17
1021,2019,1,23,6,30,14.0,57.18
1022,2019,1,23,7,0,15.0,82.08
1023,2019,1,23,7,30,16.0,104.73
1024,2019,1,23,8,0,17.0,101.54
1025,2019,1,23,8,30,18.0,98.47
1026,2019,1,23,9,0,19.0,99.3
1027,2019,1,23,9,30,20.0,89.69
1028,2019,1,23,10,0,21.0,88.32
1029,2019,1,23,10,30,22.0,92.62
1030,2019,1,23,11,0,23.0,100.7
1031,2019,1,23,11,30,24.0,95.38
1032,2019,1,23,12,0,25.0,101.71
1033,2019,1,23,12,30,26.0,102.66
1034,2019,1,23,13,0,27.0,181.58
1035,2019,1,23,13,30,28.0,141.65
1036,2019,1,23,14,0,29.0,176.57
1037,2019,1,23,14,30,30.0,183.78
1038,2019,1,23,15,0,31.0,131.19
1039,2019,1,23,15,30,32.0,138.87
1040,2019,1,23,16,0,33.0,114.81
1041,2019,1,23,16,30,34.0,129.64
1042,2019,1,23,17,0,35.0,88.75
1043,2019,1,23,17,30,36.0,85.14
1044,2019,1,23,18,0,37.0,83.67
1045,2019,1,23,18,30,38.0,83.88
1046,2019,1,23,19,0,39.0,90.47
1047,2019,1,23,19,30,40.0,83.73
1048,2019,1,23,20,0,41.0,83.7
1049,2019,1,23,20,30,42.0,61.03
1050,2019,1,23,21,0,43.0,64.02
1051,2019,1,23,21,30,44.0,56.56
1052,2019,1,23,22,0,45.0,57.94
1053,2019,1,23,22,30,46.0,52.59
1054,2019,1,23,23,0,47.0,55.35
1055,2019,1,23,23,30,48.0,56.76
1056,2019,1,24,0,0,1.0,59.91
1057,2019,1,24,0,30,2.0,69.95
1058,2019,1,24,1,0,3.0,63.24
1059,2019,1,24,1,30,4.0,55.67
1060,2019,1,24,2,0,5.0,50.98
1061,2019,1,24,2,30,6.0,48.35
1062,2019,1,24,3,0,7.0,49.91
1063,2019,1,24,3,30,8.0,44.65
1064,2019,1,24,4,0,9.0,56.86
1065,2019,1,24,4,30,10.0,53.54
1066,2019,1,24,5,0,11.0,63.8
1067,2019,1,24,5,30,12.0,65.4
1068,2019,1,24,6,0,13.0,79.1
1069,2019,1,24,6,30,14.0,68.48
1070,2019,1,24,7,0,15.0,105.64
1071,2019,1,24,7,30,16.0,128.99
1072,2019,1,24,8,0,17.0,135.86
1073,2019,1,24,8,30,18.0,128.43
1074,2019,1,24,9,0,19.0,123.61
1075,2019,1,24,9,30,20.0,121.74
1076,2019,1,24,10,0,21.0,120.35
1077,2019,1,24,10,30,22.0,124.39
1078,2019,1,24,11,0,23.0,128.7
1079,2019,1,24,11,30,24.0,134.13
1080,2019,1,24,12,0,25.0,124.31
1081,2019,1,24,12,30,26.0,114.75
1082,2019,1,24,13,0,27.0,128.69
1083,2019,1,24,13,30,28.0,126.48
1084,2019,1,24,14,0,29.0,114.69
1085,2019,1,24,14,30,30.0,89.43
1086,2019,1,24,15,0,31.0,89.47
1087,2019,1,24,15,30,32.0,92.77
1088,2019,1,24,16,0,33.0,73.52
1089,2019,1,24,16,30,34.0,79.15
1090,2019,1,24,17,0,35.0,77.27
1091,2019,1,24,17,30,36.0,94.02
1092,2019,1,24,18,0,37.0,91.32
1093,2019,1,24,18,30,38.0,82.28
1094,2019,1,24,19,0,39.0,78.25
1095,2019,1,24,19,30,40.0,74.68
1096,2019,1,24,20,0,41.0,70.84
1097,2019,1,24,20,30,42.0,60.34
1098,2019,1,24,21,0,43.0,59.79
1099,2019,1,24,21,30,44.0,54.67
1100,2019,1,24,22,0,45.0,57.89
1101,2019,1,24,22,30,46.0,60.07
1102,2019,1,24,23,0,47.0,59.31
1103,2019,1,24,23,30,48.0,62.45
1104,2019,1,25,0,0,1.0,55.0
1105,2019,1,25,0,30,2.0,55.11
1106,2019,1,25,1,0,3.0,54.61
1107,2019,1,25,1,30,4.0,51.84
1108,2019,1,25,2,0,5.0,45.0
1109,2019,1,25,2,30,6.0,44.81
1110,2019,1,25,3,0,7.0,51.53
1111,2019,1,25,3,30,8.0,49.74
1112,2019,1,25,4,0,9.0,51.18
1113,2019,1,25,4,30,10.0,49.78
1114,2019,1,25,5,0,11.0,52.33
1115,2019,1,25,5,30,12.0,48.08
1116,2019,1,25,6,0,13.0,52.63
1117,2019,1,25,6,30,14.0,49.57
1118,2019,1,25,7,0,15.0,54.55
1119,2019,1,25,7,30,16.0,61.25
1120,2019,1,25,8,0,17.0,65.6
1121,2019,1,25,8,30,18.0,63.46
1122,2019,1,25,9,0,19.0,61.36
1123,2019,1,25,9,30,20.0,61.16
1124,2019,1,25,10,0,21.0,55.37
1125,2019,1,25,10,30,22.0,53.07
1126,2019,1,25,11,0,23.0,51.51
1127,2019,1,25,11,30,24.0,50.57
1128,2019,1,25,12,0,25.0,50.35
1129,2019,1,25,12,30,26.0,49.92
1130,2019,1,25,13,0,27.0,50.3
1131,2019,1,25,13,30,28.0,46.89
1132,2019,1,25,14,0,29.0,45.64
1133,2019,1,25,14,30,30.0,45.45
1134,2019,1,25,15,0,31.0,48.19
1135,2019,1,25,15,30,32.0,50.07
1136,2019,1,25,16,0,33.0,50.05
1137,2019,1,25,16,30,34.0,62.08
1138,2019,1,25,17,0,35.0,51.18
1139,2019,1,25,17,30,36.0,50.04
1140,2019,1,25,18,0,37.0,57.44
1141,2019,1,25,18,30,38.0,55.59
1142,2019,1,25,19,0,39.0,48.9
1143,2019,1,25,19,30,40.0,55.41
1144,2019,1,25,20,0,41.0,48.67
1145,2019,1,25,20,30,42.0,44.64
1146,2019,1,25,21,0,43.0,51.21
1147,2019,1,25,21,30,44.0,50.14
1148,2019,1,25,22,0,45.0,49.94
1149,2019,1,25,22,30,46.0,51.44
1150,2019,1,25,23,0,47.0,50.78
1151,2019,1,25,23,30,48.0,57.66
1152,2019,1,26,0,0,1.0,44.05
1153,2019,1,26,0,30,2.0,46.14
1154,2019,1,26,1,0,3.0,48.37
1155,2019,1,26,1,30,4.0,44.85
1156,2019,1,26,2,0,5.0,43.18
1157,2019,1,26,2,30,6.0,42.52
1158,2019,1,26,3,0,7.0,44.01
1159,2019,1,26,3,30,8.0,41.41
1160,2019,1,26,4,0,9.0,42.65
1161,2019,1,26,4,30,10.0,39.92
1162,2019,1,26,5,0,11.0,40.26
1163,2019,1,26,5,30,12.0,41.25
1164,2019,1,26,6,0,13.0,44.36
1165,2019,1,26,6,30,14.0,44.39
1166,2019,1,26,7,0,15.0,50.91
1167,2019,1,26,7,30,16.0,47.6
1168,2019,1,26,8,0,17.0,55.03
1169,2019,1,26,8,30,18.0,58.19
1170,2019,1,26,9,0,19.0,57.42
1171,2019,1,26,9,30,20.0,52.24
1172,2019,1,26,10,0,21.0,49.05
1173,2019,1,26,10,30,22.0,51.12
1174,2019,1,26,11,0,23.0,47.42
1175,2019,1,26,11,30,24.0,48.87
1176,2019,1,26,12,0,25.0,49.95
1177,2019,1,26,12,30,26.0,48.38
1178,2019,1,26,13,0,27.0,47.38
1179,2019,1,26,13,30,28.0,48.37
1180,2019,1,26,14,0,29.0,46.82
1181,2019,1,26,14,30,30.0,45.82
1182,2019,1,26,15,0,31.0,44.09
1183,2019,1,26,15,30,32.0,48.1
1184,2019,1,26,16,0,33.0,51.26
1185,2019,1,26,16,30,34.0,69.37
1186,2019,1,26,17,0,35.0,79.58
1187,2019,1,26,17,30,36.0,81.98
1188,2019,1,26,18,0,37.0,78.17
1189,2019,1,26,18,30,38.0,65.38
1190,2019,1,26,19,0,39.0,56.16
1191,2019,1,26,19,30,40.0,51.19
1192,2019,1,26,20,0,41.0,50.3
1193,2019,1,26,20,30,42.0,53.01
1194,2019,1,26,21,0,43.0,57.43
1195,2019,1,26,21,30,44.0,55.33
1196,2019,1,26,22,0,45.0,50.4
1197,2019,1,26,22,30,46.0,52.99
1198,2019,1,26,23,0,47.0,43.53
1199,2019,1,26,23,30,48.0,45.71
1200,2019,1,27,0,0,1.0,28.95
1201,2019,1,27,0,30,2.0,30.15
1202,2019,1,27,1,0,3.0,20.52
1203,2019,1,27,1,30,4.0,12.29
1204,2019,1,27,2,0,5.0,16.54
1205,2019,1,27,2,30,6.0,15.31
1206,2019,1,27,3,0,7.0,31.16
1207,2019,1,27,3,30,8.0,19.81
1208,2019,1,27,4,0,9.0,23.92
1209,2019,1,27,4,30,10.0,22.86
1210,2019,1,27,5,0,11.0,13.97
1211,2019,1,27,5,30,12.0,18.82
1212,2019,1,27,6,0,13.0,20.5
1213,2019,1,27,6,30,14.0,27.3
1214,2019,1,27,7,0,15.0,46.81
1215,2019,1,27,7,30,16.0,48.03
1216,2019,1,27,8,0,17.0,50.33
1217,2019,1,27,8,30,18.0,50.61
1218,2019,1,27,9,0,19.0,60.65
1219,2019,1,27,9,30,20.0,66.34
1220,2019,1,27,10,0,21.0,62.3
1221,2019,1,27,10,30,22.0,57.48
1222,2019,1,27,11,0,23.0,44.44
1223,2019,1,27,11,30,24.0,37.98
1224,2019,1,27,12,0,25.0,52.57
1225,2019,1,27,12,30,26.0,56.24
1226,2019,1,27,13,0,27.0,62.49
1227,2019,1,27,13,30,28.0,57.07
1228,2019,1,27,14,0,29.0,52.63
1229,2019,1,27,14,30,30.0,52.18
1230,2019,1,27,15,0,31.0,45.66
1231,2019,1,27,15,30,32.0,44.52
1232,2019,1,27,16,0,33.0,46.79
1233,2019,1,27,16,30,34.0,58.17
1234,2019,1,27,17,0,35.0,73.07
1235,2019,1,27,17,30,36.0,76.51
1236,2019,1,27,18,0,37.0,76.68
1237,2019,1,27,18,30,38.0,75.1
1238,2019,1,27,19,0,39.0,76.08
1239,2019,1,27,19,30,40.0,68.67
1240,2019,1,27,20,0,41.0,63.73
1241,2019,1,27,20,30,42.0,54.98
1242,2019,1,27,21,0,43.0,61.72
1243,2019,1,27,21,30,44.0,56.81
1244,2019,1,27,22,0,45.0,54.06
1245,2019,1,27,22,30,46.0,57.24
1246,2019,1,27,23,0,47.0,45.59
1247,2019,1,27,23,30,48.0,41.44
1248,2019,1,28,0,0,1.0,51.42
1249,2019,1,28,0,30,2.0,53.41
1250,2019,1,28,1,0,3.0,58.67
1251,2019,1,28,1,30,4.0,58.87
1252,2019,1,28,2,0,5.0,55.62
1253,2019,1,28,2,30,6.0,55.67
1254,2019,1,28,3,0,7.0,54.76
1255,2019,1,28,3,30,8.0,45.45
1256,2019,1,28,4,0,9.0,45.89
1257,2019,1,28,4,30,10.0,46.24
1258,2019,1,28,5,0,11.0,45.61
1259,2019,1,28,5,30,12.0,44.47
1260,2019,1,28,6,0,13.0,55.96
1261,2019,1,28,6,30,14.0,46.98
1262,2019,1,28,7,0,15.0,55.17
1263,2019,1,28,7,30,16.0,70.76
1264,2019,1,28,8,0,17.0,71.03
1265,2019,1,28,8,30,18.0,66.35
1266,2019,1,28,9,0,19.0,65.34
1267,2019,1,28,9,30,20.0,54.06
1268,2019,1,28,10,0,21.0,52.03
1269,2019,1,28,10,30,22.0,50.83
1270,2019,1,28,11,0,23.0,47.49
1271,2019,1,28,11,30,24.0,47.94
1272,2019,1,28,12,0,25.0,53.53
1273,2019,1,28,12,30,26.0,48.71
1274,2019,1,28,13,0,27.0,49.62
1275,2019,1,28,13,30,28.0,49.18
1276,2019,1,28,14,0,29.0,48.3
1277,2019,1,28,14,30,30.0,48.74
1278,2019,1,28,15,0,31.0,49.85
1279,2019,1,28,15,30,32.0,69.65
1280,2019,1,28,16,0,33.0,75.81
1281,2019,1,28,16,30,34.0,83.26
1282,2019,1,28,17,0,35.0,78.32
1283,2019,1,28,17,30,36.0,83.49
1284,2019,1,28,18,0,37.0,98.25
1285,2019,1,28,18,30,38.0,90.46
1286,2019,1,28,19,0,39.0,97.17
1287,2019,1,28,19,30,40.0,82.51
1288,2019,1,28,20,0,41.0,74.32
1289,2019,1,28,20,30,42.0,59.8
1290,2019,1,28,21,0,43.0,64.36
1291,2019,1,28,21,30,44.0,68.96
1292,2019,1,28,22,0,45.0,59.03
1293,2019,1,28,22,30,46.0,52.14
1294,2019,1,28,23,0,47.0,42.22
1295,2019,1,28,23,30,48.0,50.75
1296,2019,1,29,0,0,1.0,61.02
1297,2019,1,29,0,30,2.0,60.79
1298,2019,1,29,1,0,3.0,60.5
1299,2019,1,29,1,30,4.0,52.5
1300,2019,1,29,2,0,5.0,54.14
1301,2019,1,29,2,30,6.0,59.47
1302,2019,1,29,3,0,7.0,60.11
1303,2019,1,29,3,30,8.0,60.83
1304,2019,1,29,4,0,9.0,52.25
1305,2019,1,29,4,30,10.0,44.95
1306,2019,1,29,5,0,11.0,54.77
1307,2019,1,29,5,30,12.0,49.17
1308,2019,1,29,6,0,13.0,63.44
1309,2019,1,29,6,30,14.0,50.7
1310,2019,1,29,7,0,15.0,45.12
1311,2019,1,29,7,30,16.0,54.78
1312,2019,1,29,8,0,17.0,68.67
1313,2019,1,29,8,30,18.0,64.61
