,year,month,day,hour,minute,apx_da_hourly
820,2019,4,18,1,0,35.46
821,2019,4,18,1,30,35.46
822,2019,4,18,2,0,34.1
823,2019,4,18,2,30,34.1
824,2019,4,18,3,0,34.05
825,2019,4,18,3,30,34.05
826,2019,4,18,4,0,42.47
827,2019,4,18,4,30,42.47
828,2019,4,18,5,0,46.14
829,2019,4,18,5,30,46.14
830,2019,4,18,6,0,52.43
831,2019,4,18,6,30,52.43
832,2019,4,18,7,0,58.0
833,2019,4,18,7,30,58.0
834,2019,4,18,8,0,54.2
835,2019,4,18,8,30,54.2
836,2019,4,18,9,0,42.18
837,2019,4,18,9,30,42.18
838,2019,4,18,10,0,38.0
839,2019,4,18,10,30,38.0
840,2019,4,18,11,0,37.0
841,2019,4,18,11,30,37.0
842,2019,4,18,12,0,35.48
843,2019,4,18,12,30,35.48
844,2019,4,18,13,0,35.41
845,2019,4,18,13,30,35.41
846,2019,4,18,14,0,35.91
847,2019,4,18,14,30,35.91
848,2019,4,18,15,0,37.0
849,2019,4,18,15,30,37.0
850,2019,4,18,16,0,41.7
851,2019,4,18,16,30,41.7
852,2019,4,18,17,0,52.0
853,2019,4,18,17,30,52.0
854,2019,4,18,18,0,55.94
855,2019,4,18,18,30,55.94
856,2019,4,18,19,0,56.0
857,2019,4,18,19,30,56.0
858,2019,4,18,20,0,46.8
859,2019,4,18,20,30,46.8
860,2019,4,18,21,0,37.25
861,2019,4,18,21,30,37.25
862,2019,4,18,22,0,45.0
863,2019,4,18,22,30,45.0
864,2019,4,18,23,0,39.3
865,2019,4,18,23,30,39.3
866,2019,4,19,0,0,37.7
867,2019,4,19,0,30,37.7
868,2019,4,19,1,0,38.1
869,2019,4,19,1,30,38.1
870,2019,4,19,2,0,38.99
871,2019,4,19,2,30,38.99
872,2019,4,19,3,0,38.1
873,2019,4,19,3,30,38.1
874,2019,4,19,4,0,40.77
875,2019,4,19,4,30,40.77
876,2019,4,19,5,0,41.3
877,2019,4,19,5,30,41.3
878,2019,4,19,6,0,44.0
879,2019,4,19,6,30,44.0
880,2019,4,19,7,0,53.0
881,2019,4,19,7,30,53.0
882,2019,4,19,8,0,55.0
883,2019,4,19,8,30,55.0
884,2019,4,19,9,0,50.0
885,2019,4,19,9,30,50.0
886,2019,4,19,10,0,38.0
887,2019,4,19,10,30,38.0
888,2019,4,19,11,0,37.0
889,2019,4,19,11,30,37.0
890,2019,4,19,12,0,37.0
891,2019,4,19,12,30,37.0
892,2019,4,19,13,0,35.42
893,2019,4,19,13,30,35.42
894,2019,4,19,14,0,35.98
895,2019,4,19,14,30,35.98
896,2019,4,19,15,0,41.6
897,2019,4,19,15,30,41.6
898,2019,4,19,16,0,43.69
899,2019,4,19,16,30,43.69
900,2019,4,19,17,0,58.2
901,2019,4,19,17,30,58.2
902,2019,4,19,18,0,60.95
903,2019,4,19,18,30,60.95
904,2019,4,19,19,0,60.98
905,2019,4,19,19,30,60.98
906,2019,4,19,20,0,55.5
907,2019,4,19,20,30,55.5
908,2019,4,19,21,0,45.28
909,2019,4,19,21,30,45.28
910,2019,4,19,22,0,47.32
911,2019,4,19,22,30,47.32
912,2019,4,19,23,0,36.62
913,2019,4,19,23,30,36.62
914,2019,4,20,0,0,38.0
915,2019,4,20,0,30,38.0
916,2019,4,20,1,0,38.0
917,2019,4,20,1,30,38.0
918,2019,4,20,2,0,37.1
919,2019,4,20,2,30,37.1
920,2019,4,20,3,0,34.91
921,2019,4,20,3,30,34.91
922,2019,4,20,4,0,38.56
923,2019,4,20,4,30,38.56
924,2019,4,20,5,0,38.12
925,2019,4,20,5,30,38.12
926,2019,4,20,6,0,42.0
927,2019,4,20,6,30,42.0
928,2019,4,20,7,0,56.0
929,2019,4,20,7,30,56.0
930,2019,4,20,8,0,58.96
931,2019,4,20,8,30,58.96
932,2019,4,20,9,0,54.0
933,2019,4,20,9,30,54.0
934,2019,4,20,10,0,43.0
935,2019,4,20,10,30,43.0
936,2019,4,20,11,0,34.1
937,2019,4,20,11,30,34.1
938,2019,4,20,12,0,33.8
939,2019,4,20,12,30,33.8
940,2019,4,20,13,0,30.96
941,2019,4,20,13,30,30.96
942,2019,4,20,14,0,34.91
943,2019,4,20,14,30,34.91
944,2019,4,20,15,0,38.16
945,2019,4,20,15,30,38.16
946,2019,4,20,16,0,48.92
947,2019,4,20,16,30,48.92
948,2019,4,20,17,0,57.0
949,2019,4,20,17,30,57.0
950,2019,4,20,18,0,64.14
951,2019,4,20,18,30,64.14
952,2019,4,20,19,0,67.0
953,2019,4,20,19,30,67.0
954,2019,4,20,20,0,64.9
955,2019,4,20,20,30,64.9
956,2019,4,20,21,0,50.7
957,2019,4,20,21,30,50.7
958,2019,4,20,22,0,53.01
959,2019,4,20,22,30,53.01
960,2019,4,20,23,0,47.52
961,2019,4,20,23,30,47.52
962,2019,4,21,0,0,44.93
963,2019,4,21,0,30,44.93
964,2019,4,21,1,0,41.7
965,2019,4,21,1,30,41.7
966,2019,4,21,2,0,39.0
967,2019,4,21,2,30,39.0
968,2019,4,21,3,0,37.99
969,2019,4,21,3,30,37.99
970,2019,4,21,4,0,37.92
971,2019,4,21,4,30,37.92
972,2019,4,21,5,0,38.43
973,2019,4,21,5,30,38.43
974,2019,4,21,6,0,42.03
975,2019,4,21,6,30,42.03
976,2019,4,21,7,0,50.0
977,2019,4,21,7,30,50.0
978,2019,4,21,8,0,53.89
979,2019,4,21,8,30,53.89
980,2019,4,21,9,0,50.0
981,2019,4,21,9,30,50.0
982,2019,4,21,10,0,43.0
983,2019,4,21,10,30,43.0
984,2019,4,21,11,0,38.0
985,2019,4,21,11,30,38.0
986,2019,4,21,12,0,32.42
987,2019,4,21,12,30,32.42
988,2019,4,21,13,0,23.13
989,2019,4,21,13,30,23.13
990,2019,4,21,14,0,24.25
991,2019,4,21,14,30,24.25
992,2019,4,21,15,0,34.75
993,2019,4,21,15,30,34.75
994,2019,4,21,16,0,40.2
995,2019,4,21,16,30,40.2
996,2019,4,21,17,0,48.85
997,2019,4,21,17,30,48.85
998,2019,4,21,18,0,51.88
999,2019,4,21,18,30,51.88
1000,2019,4,21,19,0,56.0
1001,2019,4,21,19,30,56.0
1002,2019,4,21,20,0,55.5
1003,2019,4,21,20,30,55.5
1004,2019,4,21,21,0,40.0
1005,2019,4,21,21,30,40.0
1006,2019,4,21,22,0,48.9
1007,2019,4,21,22,30,48.9
1008,2019,4,21,23,0,37.0
1009,2019,4,21,23,30,37.0
1010,2019,4,22,0,0,37.49
1011,2019,4,22,0,30,37.49
1012,2019,4,22,1,0,37.6
1013,2019,4,22,1,30,37.6
1014,2019,4,22,2,0,35.98
1015,2019,4,22,2,30,35.98
1016,2019,4,22,3,0,32.0
1017,2019,4,22,3,30,32.0
1018,2019,4,22,4,0,35.13
1019,2019,4,22,4,30,35.13
1020,2019,4,22,5,0,39.91
1021,2019,4,22,5,30,39.91
1022,2019,4,22,6,0,37.2
1023,2019,4,22,6,30,37.2
1024,2019,4,22,7,0,46.8
1025,2019,4,22,7,30,46.8
1026,2019,4,22,8,0,47.68
1027,2019,4,22,8,30,47.68
1028,2019,4,22,9,0,49.0
1029,2019,4,22,9,30,49.0
1030,2019,4,22,10,0,37.0
1031,2019,4,22,10,30,37.0
1032,2019,4,22,11,0,33.95
1033,2019,4,22,11,30,33.95
1034,2019,4,22,12,0,32.5
1035,2019,4,22,12,30,32.5
1036,2019,4,22,13,0,29.99
1037,2019,4,22,13,30,29.99
1038,2019,4,22,14,0,32.0
1039,2019,4,22,14,30,32.0
1040,2019,4,22,15,0,37.5
1041,2019,4,22,15,30,37.5
1042,2019,4,22,16,0,41.4
1043,2019,4,22,16,30,41.4
1044,2019,4,22,17,0,51.33
1045,2019,4,22,17,30,51.33
1046,2019,4,22,18,0,55.0
1047,2019,4,22,18,30,55.0
1048,2019,4,22,19,0,58.0
1049,2019,4,22,19,30,58.0
1050,2019,4,22,20,0,53.4
1051,2019,4,22,20,30,53.4
1052,2019,4,22,21,0,38.21
1053,2019,4,22,21,30,38.21
1054,2019,4,22,22,0,35.98
1055,2019,4,22,22,30,35.98
1056,2019,4,22,23,0,32.93
1057,2019,4,22,23,30,32.93
1058,2019,4,23,0,0,33.66
1059,2019,4,23,0,30,33.66
1060,2019,4,23,1,0,33.92
1061,2019,4,23,1,30,33.92
1062,2019,4,23,2,0,33.65
1063,2019,4,23,2,30,33.65
1064,2019,4,23,3,0,34.21
1065,2019,4,23,3,30,34.21
1066,2019,4,23,4,0,34.32
1067,2019,4,23,4,30,34.32
1068,2019,4,23,5,0,44.6
1069,2019,4,23,5,30,44.6
1070,2019,4,23,6,0,48.71
1071,2019,4,23,6,30,48.71
1072,2019,4,23,7,0,55.0
1073,2019,4,23,7,30,55.0
1074,2019,4,23,8,0,51.12
1075,2019,4,23,8,30,51.12
1076,2019,4,23,9,0,39.14
1077,2019,4,23,9,30,39.14
1078,2019,4,23,10,0,35.61
1079,2019,4,23,10,30,35.61
1080,2019,4,23,11,0,34.91
1081,2019,4,23,11,30,34.91
1082,2019,4,23,12,0,34.0
1083,2019,4,23,12,30,34.0
1084,2019,4,23,13,0,30.0
1085,2019,4,23,13,30,30.0
1086,2019,4,23,14,0,33.58
1087,2019,4,23,14,30,33.58
1088,2019,4,23,15,0,36.09
1089,2019,4,23,15,30,36.09
1090,2019,4,23,16,0,40.0
1091,2019,4,23,16,30,40.0
1092,2019,4,23,17,0,45.0
1093,2019,4,23,17,30,45.0
1094,2019,4,23,18,0,48.0
1095,2019,4,23,18,30,48.0
1096,2019,4,23,19,0,53.0
1097,2019,4,23,19,30,53.0
1098,2019,4,23,20,0,49.0
1099,2019,4,23,20,30,49.0
1100,2019,4,23,21,0,36.3
1101,2019,4,23,21,30,36.3
1102,2019,4,23,22,0,37.67
1103,2019,4,23,22,30,37.67
1104,2019,4,23,23,0,30.48
1105,2019,4,23,23,30,30.48
1106,2019,4,24,0,0,30.4
1107,2019,4,24,0,30,30.4
1108,2019,4,24,1,0,29.38
1109,2019,4,24,1,30,29.38
1110,2019,4,24,2,0,29.11
1111,2019,4,24,2,30,29.11
1112,2019,4,24,3,0,28.8
1113,2019,4,24,3,30,28.8
1114,2019,4,24,4,0,33.26
1115,2019,4,24,4,30,33.26
1116,2019,4,24,5,0,38.55
1117,2019,4,24,5,30,38.55
1118,2019,4,24,6,0,48.93
1119,2019,4,24,6,30,48.93
1120,2019,4,24,7,0,55.3
1121,2019,4,24,7,30,55.3
1122,2019,4,24,8,0,53.92
1123,2019,4,24,8,30,53.92
1124,2019,4,24,9,0,45.0
1125,2019,4,24,9,30,45.0
1126,2019,4,24,10,0,36.93
1127,2019,4,24,10,30,36.93
1128,2019,4,24,11,0,32.66
1129,2019,4,24,11,30,32.66
1130,2019,4,24,12,0,29.98
1131,2019,4,24,12,30,29.98
1132,2019,4,24,13,0,28.57
1133,2019,4,24,13,30,28.57
1134,2019,4,24,14,0,29.98
1135,2019,4,24,14,30,29.98
1136,2019,4,24,15,0,35.9
1137,2019,4,24,15,30,35.9
1138,2019,4,24,16,0,40.52
1139,2019,4,24,16,30,40.52
1140,2019,4,24,17,0,41.5
1141,2019,4,24,17,30,41.5
1142,2019,4,24,18,0,41.47
1143,2019,4,24,18,30,41.47
1144,2019,4,24,19,0,47.88
1145,2019,4,24,19,30,47.88
1146,2019,4,24,20,0,48.0
1147,2019,4,24,20,30,48.0
1148,2019,4,24,21,0,36.0
1149,2019,4,24,21,30,36.0
1150,2019,4,24,22,0,43.0
1151,2019,4,24,22,30,43.0
1152,2019,4,24,23,0,34.42
1153,2019,4,24,23,30,34.42
1154,2019,4,25,0,0,34.44
1155,2019,4,25,0,30,34.44
1156,2019,4,25,1,0,31.0
1157,2019,4,25,1,30,31.0
1158,2019,4,25,2,0,30.93
1159,2019,4,25,2,30,30.93
1160,2019,4,25,3,0,32.18
1161,2019,4,25,3,30,32.18
1162,2019,4,25,4,0,35.76
1163,2019,4,25,4,30,35.76
1164,2019,4,25,5,0,42.1
1165,2019,4,25,5,30,42.1
1166,2019,4,25,6,0,42.82
1167,2019,4,25,6,30,42.82
1168,2019,4,25,7,0,50.9
1169,2019,4,25,7,30,50.9
1170,2019,4,25,8,0,50.29
1171,2019,4,25,8,30,50.29
1172,2019,4,25,9,0,42.94
1173,2019,4,25,9,30,42.94
1174,2019,4,25,10,0,42.0
1175,2019,4,25,10,30,42.0
1176,2019,4,25,11,0,37.78
1177,2019,4,25,11,30,37.78
1178,2019,4,25,12,0,34.93
1179,2019,4,25,12,30,34.93
1180,2019,4,25,13,0,34.0
1181,2019,4,25,13,30,34.0
1182,2019,4,25,14,0,33.08
1183,2019,4,25,14,30,33.08
1184,2019,4,25,15,0,36.4
1185,2019,4,25,15,30,36.4
1186,2019,4,25,16,0,44.5
1187,2019,4,25,16,30,44.5
1188,2019,4,25,17,0,52.4
1189,2019,4,25,17,30,52.4
1190,2019,4,25,18,0,53.57
1191,2019,4,25,18,30,53.57
1192,2019,4,25,19,0,55.0
1193,2019,4,25,19,30,55.0
1194,2019,4,25,20,0,49.62
1195,2019,4,25,20,30,49.62
1196,2019,4,25,21,0,39.78
1197,2019,4,25,21,30,39.78
1198,2019,4,25,22,0,43.0
1199,2019,4,25,22,30,43.0
1200,2019,4,25,23,0,37.1
1201,2019,4,25,23,30,37.1
1202,2019,4,26,0,0,32.48
1203,2019,4,26,0,30,32.48
1204,2019,4,26,1,0,30.57
1205,2019,4,26,1,30,30.57
1206,2019,4,26,2,0,31.46
1207,2019,4,26,2,30,31.46
1208,2019,4,26,3,0,32.64
1209,2019,4,26,3,30,32.64
1210,2019,4,26,4,0,38.23
1211,2019,4,26,4,30,38.23
1212,2019,4,26,5,0,44.96
1213,2019,4,26,5,30,44.96
1214,2019,4,26,6,0,51.53
1215,2019,4,26,6,30,51.53
1216,2019,4,26,7,0,57.3
1217,2019,4,26,7,30,57.3
1218,2019,4,26,8,0,54.0
1219,2019,4,26,8,30,54.0
1220,2019,4,26,9,0,43.5
1221,2019,4,26,9,30,43.5
1222,2019,4,26,10,0,41.22
1223,2019,4,26,10,30,41.22
1224,2019,4,26,11,0,41.22
1225,2019,4,26,11,30,41.22
1226,2019,4,26,12,0,38.0
1227,2019,4,26,12,30,38.0
1228,2019,4,26,13,0,36.0
1229,2019,4,26,13,30,36.0
1230,2019,4,26,14,0,37.7
1231,2019,4,26,14,30,37.7
1232,2019,4,26,15,0,39.94
1233,2019,4,26,15,30,39.94
1234,2019,4,26,16,0,44.5
1235,2019,4,26,16,30,44.5
1236,2019,4,26,17,0,44.7
1237,2019,4,26,17,30,44.7
1238,2019,4,26,18,0,43.66
1239,2019,4,26,18,30,43.66
1240,2019,4,26,19,0,42.67
1241,2019,4,26,19,30,42.67
1242,2019,4,26,20,0,41.0
1243,2019,4,26,20,30,41.0
1244,2019,4,26,21,0,38.1
1245,2019,4,26,21,30,38.1
1246,2019,4,26,22,0,34.18
1247,2019,4,26,22,30,34.18
1248,2019,4,26,23,0,30.0
1249,2019,4,26,23,30,30.0
1250,2019,4,27,0,0,29.8
1251,2019,4,27,0,30,29.8
1252,2019,4,27,1,0,30.93
1253,2019,4,27,1,30,30.93
1254,2019,4,27,2,0,35.4
1255,2019,4,27,2,30,35.4
1256,2019,4,27,3,0,39.1
1257,2019,4,27,3,30,39.1
1258,2019,4,27,4,0,33.7
1259,2019,4,27,4,30,33.7
1260,2019,4,27,5,0,39.03
1261,2019,4,27,5,30,39.03
1262,2019,4,27,6,0,37.94
1263,2019,4,27,6,30,37.94
1264,2019,4,27,7,0,44.1
1265,2019,4,27,7,30,44.1
1266,2019,4,27,8,0,52.0
1267,2019,4,27,8,30,52.0
1268,2019,4,27,9,0,52.39
1269,2019,4,27,9,30,52.39
1270,2019,4,27,10,0,50.0
1271,2019,4,27,10,30,50.0
1272,2019,4,27,11,0,43.0
1273,2019,4,27,11,30,43.0
1274,2019,4,27,12,0,33.97
1275,2019,4,27,12,30,33.97
1276,2019,4,27,13,0,32.96
1277,2019,4,27,13,30,32.96
1278,2019,4,27,14,0,32.95
1279,2019,4,27,14,30,32.95
1280,2019,4,27,15,0,33.94
1281,2019,4,27,15,30,33.94
1282,2019,4,27,16,0,38.2
1283,2019,4,27,16,30,38.2
1284,2019,4,27,17,0,43.0
1285,2019,4,27,17,30,43.0
1286,2019,4,27,18,0,44.6
1287,2019,4,27,18,30,44.6
1288,2019,4,27,19,0,52.0
1289,2019,4,27,19,30,52.0
1290,2019,4,27,20,0,53.95
1291,2019,4,27,20,30,53.95
1292,2019,4,27,21,0,41.31
1293,2019,4,27,21,30,41.31
1294,2019,4,27,22,0,52.84
1295,2019,4,27,22,30,52.84
1296,2019,4,27,23,0,32.5
1297,2019,4,27,23,30,32.5
1298,2019,4,28,0,0,30.23
1299,2019,4,28,0,30,30.23
1300,2019,4,28,1,0,30.9
1301,2019,4,28,1,30,30.9
1302,2019,4,28,2,0,29.26
1303,2019,4,28,2,30,29.26
1304,2019,4,28,3,0,30.14
1305,2019,4,28,3,30,30.14
1306,2019,4,28,4,0,36.56
1307,2019,4,28,4,30,36.56
1308,2019,4,28,5,0,42.0
1309,2019,4,28,5,30,42.0
1310,2019,4,28,6,0,28.29
1311,2019,4,28,6,30,28.29
1312,2019,4,28,7,0,41.0
1313,2019,4,28,7,30,41.0
1314,2019,4,28,8,0,39.0
1315,2019,4,28,8,30,39.0
1316,2019,4,28,9,0,45.3
1317,2019,4,28,9,30,45.3
1318,2019,4,28,10,0,45.41
1319,2019,4,28,10,30,45.41
1320,2019,4,28,11,0,49.0
1321,2019,4,28,11,30,49.0
1322,2019,4,28,12,0,50.0
1323,2019,4,28,12,30,50.0
1324,2019,4,28,13,0,50.0
1325,2019,4,28,13,30,50.0
1326,2019,4,28,14,0,39.1
1327,2019,4,28,14,30,39.1
1328,2019,4,28,15,0,42.0
1329,2019,4,28,15,30,42.0
1330,2019,4,28,16,0,49.7
1331,2019,4,28,16,30,49.7
1332,2019,4,28,17,0,55.3
1333,2019,4,28,17,30,55.3
1334,2019,4,28,18,0,60.05
1335,2019,4,28,18,30,60.05
1336,2019,4,28,19,0,63.15
1337,2019,4,28,19,30,63.15
1338,2019,4,28,20,0,63.0
1339,2019,4,28,20,30,63.0
1340,2019,4,28,21,0,43.1
1341,2019,4,28,21,30,43.1
1342,2019,4,28,22,0,51.1
1343,2019,4,28,22,30,51.1
1344,2019,4,28,23,0,34.33
1345,2019,4,28,23,30,34.33
1346,2019,4,29,0,0,36.56
1347,2019,4,29,0,30,36.56
1348,2019,4,29,1,0,34.2
1349,2019,4,29,1,30,34.2
1350,2019,4,29,2,0,36.17
1351,2019,4,29,2,30,36.17
1352,2019,4,29,3,0,34.2
1353,2019,4,29,3,30,34.2
1354,2019,4,29,4,0,41.46
1355,2019,4,29,4,30,41.46
1356,2019,4,29,5,0,46.78
1357,2019,4,29,5,30,46.78
1358,2019,4,29,6,0,54.5
1359,2019,4,29,6,30,54.5
1360,2019,4,29,7,0,61.6
1361,2019,4,29,7,30,61.6
1362,2019,4,29,8,0,58.77
1363,2019,4,29,8,30,58.77
1364,2019,4,29,9,0,49.9
1365,2019,4,29,9,30,49.9
1366,2019,4,29,10,0,40.9
1367,2019,4,29,10,30,40.9
1368,2019,4,29,11,0,38.12
1369,2019,4,29,11,30,38.12
1370,2019,4,29,12,0,36.05
1371,2019,4,29,12,30,36.05
1372,2019,4,29,13,0,35.1
1373,2019,4,29,13,30,35.1
1374,2019,4,29,14,0,35.59
1375,2019,4,29,14,30,35.59
1376,2019,4,29,15,0,38.25
1377,2019,4,29,15,30,38.25
1378,2019,4,29,16,0,46.05
1379,2019,4,29,16,30,46.05
1380,2019,4,29,17,0,49.91
1381,2019,4,29,17,30,49.91
1382,2019,4,29,18,0,52.0
1383,2019,4,29,18,30,52.0
1384,2019,4,29,19,0,52.0
1385,2019,4,29,19,30,52.0
1386,2019,4,29,20,0,44.2
1387,2019,4,29,20,30,44.2
1388,2019,4,29,21,0,36.9
1389,2019,4,29,21,30,36.9
1390,2019,4,29,22,0,40.03
1391,2019,4,29,22,30,40.03
1392,2019,4,29,23,0,34.47
1393,2019,4,29,23,30,34.47
1394,2019,4,30,0,0,34.23
1395,2019,4,30,0,30,34.23
1396,2019,4,30,1,0,34.19
1397,2019,4,30,1,30,34.19
1398,2019,4,30,2,0,33.8
1399,2019,4,30,2,30,33.8
1400,2019,4,30,3,0,32.9
1401,2019,4,30,3,30,32.9
1402,2019,4,30,4,0,40.27
1403,2019,4,30,4,30,40.27
1404,2019,4,30,5,0,46.03
1405,2019,4,30,5,30,46.03
1406,2019,4,30,6,0,53.13
1407,2019,4,30,6,30,53.13
1408,2019,4,30,7,0,52.0
1409,2019,4,30,7,30,52.0
1410,2019,4,30,8,0,48.0
1411,2019,4,30,8,30,48.0
1412,2019,4,30,9,0,39.88
1413,2019,4,30,9,30,39.88
1414,2019,4,30,10,0,36.56
1415,2019,4,30,10,30,36.56
1416,2019,4,30,11,0,36.1
1417,2019,4,30,11,30,36.1
1418,2019,4,30,12,0,36.0
1419,2019,4,30,12,30,36.0
1420,2019,4,30,13,0,35.59
1421,2019,4,30,13,30,35.59
1422,2019,4,30,14,0,36.42
1423,2019,4,30,14,30,36.42
1424,2019,4,30,15,0,43.4
1425,2019,4,30,15,30,43.4
1426,2019,4,30,16,0,52.52
1427,2019,4,30,16,30,52.52
1428,2019,4,30,17,0,55.06
1429,2019,4,30,17,30,55.06
1430,2019,4,30,18,0,54.2
1431,2019,4,30,18,30,54.2
1432,2019,4,30,19,0,55.5
1433,2019,4,30,19,30,55.5
1434,2019,4,30,20,0,55.08
1435,2019,4,30,20,30,55.08
1436,2019,4,30,21,0,38.64
1437,2019,4,30,21,30,38.64
1438,2019,4,30,22,0,40.94
1439,2019,4,30,22,30,40.94
1440,2019,4,30,23,0,37.26
1441,2019,4,30,23,30,37.26
1442,2019,5,1,0,0,37.03
1443,2019,5,1,0,30,37.03
1444,2019,5,1,1,0,36.54
1445,2019,5,1,1,30,36.54
1446,2019,5,1,2,0,35.44
1447,2019,5,1,2,30,35.44
1448,2019,5,1,3,0,35.21
1449,2019,5,1,3,30,35.21
1450,2019,5,1,4,0,36.58
1451,2019,5,1,4,30,36.58
1452,2019,5,1,5,0,41.0
1453,2019,5,1,5,30,41.0
1454,2019,5,1,6,0,55.05
1455,2019,5,1,6,30,55.05
1456,2019,5,1,7,0,60.0
1457,2019,5,1,7,30,60.0
1458,2019,5,1,8,0,57.63
1459,2019,5,1,8,30,57.63
1460,2019,5,1,9,0,56.0
1461,2019,5,1,9,30,56.0
1462,2019,5,1,10,0,52.6
1463,2019,5,1,10,30,52.6
1464,2019,5,1,11,0,50.0
1465,2019,5,1,11,30,50.0
1466,2019,5,1,12,0,44.0
1467,2019,5,1,12,30,44.0
1468,2019,5,1,13,0,37.54
1469,2019,5,1,13,30,37.54
1470,2019,5,1,14,0,38.0
1471,2019,5,1,14,30,38.0
1472,2019,5,1,15,0,48.0
1473,2019,5,1,15,30,48.0
1474,2019,5,1,16,0,53.13
1475,2019,5,1,16,30,53.13
1476,2019,5,1,17,0,52.01
1477,2019,5,1,17,30,52.01
1478,2019,5,1,18,0,48.08
1479,2019,5,1,18,30,48.08
1480,2019,5,1,19,0,51.0
1481,2019,5,1,19,30,51.0
1482,2019,5,1,20,0,46.31
1483,2019,5,1,20,30,46.31
1484,2019,5,1,21,0,37.03
1485,2019,5,1,21,30,37.03
1486,2019,5,1,22,0,39.5
1487,2019,5,1,22,30,39.5
1488,2019,5,1,23,0,36.0
1489,2019,5,1,23,30,36.0
1490,2019,5,2,0,0,36.0
1491,2019,5,2,0,30,36.0
1492,2019,5,2,1,0,35.3
1493,2019,5,2,1,30,35.3
1494,2019,5,2,2,0,34.33
1495,2019,5,2,2,30,34.33
1496,2019,5,2,3,0,34.0
1497,2019,5,2,3,30,34.0
1498,2019,5,2,4,0,37.01
1499,2019,5,2,4,30,37.01
1500,2019,5,2,5,0,40.35
1501,2019,5,2,5,30,40.35
1502,2019,5,2,6,0,46.77
1503,2019,5,2,6,30,46.77
1504,2019,5,2,7,0,53.0
1505,2019,5,2,7,30,53.0
1506,2019,5,2,8,0,47.85
1507,2019,5,2,8,30,47.85
1508,2019,5,2,9,0,39.0
1509,2019,5,2,9,30,39.0
1510,2019,5,2,10,0,37.0
1511,2019,5,2,10,30,37.0
1512,2019,5,2,11,0,36.94
1513,2019,5,2,11,30,36.94
1514,2019,5,2,12,0,36.88
1515,2019,5,2,12,30,36.88
1516,2019,5,2,13,0,35.9
1517,2019,5,2,13,30,35.9
1518,2019,5,2,14,0,36.0
1519,2019,5,2,14,30,36.0
1520,2019,5,2,15,0,43.44
1521,2019,5,2,15,30,43.44
1522,2019,5,2,16,0,52.8
1523,2019,5,2,16,30,52.8
1524,2019,5,2,17,0,53.99
1525,2019,5,2,17,30,53.99
1526,2019,5,2,18,0,53.66
1527,2019,5,2,18,30,53.66
1528,2019,5,2,19,0,53.95
1529,2019,5,2,19,30,53.95
1530,2019,5,2,20,0,53.66
1531,2019,5,2,20,30,53.66
1532,2019,5,2,21,0,36.82
1533,2019,5,2,21,30,36.82
1534,2019,5,2,22,0,40.0
1535,2019,5,2,22,30,40.0
1536,2019,5,2,23,0,35.68
1537,2019,5,2,23,30,35.68
1538,2019,5,3,0,0,35.54
1539,2019,5,3,0,30,35.54
1540,2019,5,3,1,0,35.71
1541,2019,5,3,1,30,35.71
1542,2019,5,3,2,0,35.44
1543,2019,5,3,2,30,35.44
1544,2019,5,3,3,0,35.1
1545,2019,5,3,3,30,35.1
1546,2019,5,3,4,0,37.14
1547,2019,5,3,4,30,37.14
1548,2019,5,3,5,0,43.0
1549,2019,5,3,5,30,43.0
1550,2019,5,3,6,0,54.56
1551,2019,5,3,6,30,54.56
1552,2019,5,3,7,0,56.0
1553,2019,5,3,7,30,56.0
1554,2019,5,3,8,0,55.9
1555,2019,5,3,8,30,55.9
1556,2019,5,3,9,0,55.0
1557,2019,5,3,9,30,55.0
1558,2019,5,3,10,0,49.03
1559,2019,5,3,10,30,49.03
1560,2019,5,3,11,0,45.93
1561,2019,5,3,11,30,45.93
1562,2019,5,3,12,0,41.72
1563,2019,5,3,12,30,41.72
1564,2019,5,3,13,0,40.0
1565,2019,5,3,13,30,40.0
1566,2019,5,3,14,0,39.7
1567,2019,5,3,14,30,39.7
1568,2019,5,3,15,0,42.06
1569,2019,5,3,15,30,42.06
1570,2019,5,3,16,0,44.96
1571,2019,5,3,16,30,44.96
1572,2019,5,3,17,0,43.44
1573,2019,5,3,17,30,43.44
1574,2019,5,3,18,0,45.08
1575,2019,5,3,18,30,45.08
1576,2019,5,3,19,0,43.42
1577,2019,5,3,19,30,43.42
1578,2019,5,3,20,0,42.0
1579,2019,5,3,20,30,42.0
1580,2019,5,3,21,0,37.18
1581,2019,5,3,21,30,37.18
1582,2019,5,3,22,0,54.0
1583,2019,5,3,22,30,54.0
1584,2019,5,3,23,0,46.8
1585,2019,5,3,23,30,46.8
1586,2019,5,4,0,0,44.76
1587,2019,5,4,0,30,44.76
1588,2019,5,4,1,0,35.46
1589,2019,5,4,1,30,35.46
1590,2019,5,4,2,0,32.9
1591,2019,5,4,2,30,32.9
1592,2019,5,4,3,0,30.51
1593,2019,5,4,3,30,30.51
1594,2019,5,4,4,0,31.47
1595,2019,5,4,4,30,31.47
1596,2019,5,4,5,0,36.14
1597,2019,5,4,5,30,36.14
1598,2019,5,4,6,0,39.79
1599,2019,5,4,6,30,39.79
1600,2019,5,4,7,0,41.7
1601,2019,5,4,7,30,41.7
1602,2019,5,4,8,0,39.3
1603,2019,5,4,8,30,39.3
1604,2019,5,4,9,0,37.72
1605,2019,5,4,9,30,37.72
